Unnamed: 0,Flow ID, Source IP, Destination IP, Source Port, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
379,172.16.0.5-192.168.50.1-634-5230-17,172.16.0.5,192.168.50.1,634,5230,17,53:37.2,29521,200,0,88000,0,440,440,440,0,0,0,0,0,2980928.83032417,6774.83825073676,148.346733668341,315.564966140791,3945,0,29521,148.346733668341,315.564966140791,3945,0,0,0,0,0,0,0,0,0,0,1600,0,6774.83825073676,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,1600,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
1853,172.16.0.5-192.168.50.1-63353-15455-17,172.16.0.5,192.168.50.1,63353,15455,17,53:37.2,1,2,0,1102,0,551,551,551,0,0,0,0,0,1.10E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,551,551,551,0,0,0,0,0,0,0,0,0,0,0,826.5,551,0,16,0,0,0,0,0,0,2,1102,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
710,172.16.0.5-192.168.50.1-634-15627-17,172.16.0.5,192.168.50.1,634,15627,17,53:37.3,28953,200,0,88000,0,440,440,440,0,0,0,0,0,3039408.69685352,6907.74703830345,145.492462311557,159.054906641495,862,1,28953,145.492462311557,159.054906641495,862,1,0,0,0,0,0,0,0,0,0,1600,0,6907.74703830345,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,1600,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
1833,172.16.0.5-192.168.50.1-62548-5173-17,172.16.0.5,192.168.50.1,62548,5173,17,53:37.3,2,2,0,1124,0,562,562,562,0,0,0,0,0,5.62E+08,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,16,0,1000000,0,562,562,562,0,0,0,0,0,0,0,0,0,0,0,843,562,0,16,0,0,0,0,0,0,2,1124,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
2038,172.16.0.5-192.168.50.1-634-31726-17,172.16.0.5,192.168.50.1,634,31726,17,53:37.3,35445,200,0,88000,0,440,440,440,0,0,0,0,0,2482719.70658767,5642.54478769925,178.115577889447,406.51379604174,5379,1,35445,178.115577889447,406.51379604174,5379,1,0,0,0,0,0,0,0,0,0,1600,0,5642.54478769925,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,1600,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
3387,172.16.0.5-192.168.50.1-634-15382-17,172.16.0.5,192.168.50.1,634,15382,17,53:37.3,29566,200,0,88000,0,440,440,440,0,0,0,0,0,2976391.80139349,6764.52682134884,148.572864321608,162.034113715016,790,0,29566,148.572864321608,162.034113715016,790,0,0,0,0,0,0,0,0,0,0,1600,0,6764.52682134884,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,1600,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
1530,172.16.0.5-192.168.50.1-634-14649-17,172.16.0.5,192.168.50.1,634,14649,17,53:37.4,142080,200,0,88000,0,440,440,440,0,0,0,0,0,619369.369369369,1407.65765765765,713.969849246231,7890.75641603947,111442,0,142080,713.969849246231,7890.75641603947,111442,0,0,0,0,0,0,0,0,0,0,3400,0,1407.65765765765,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,3400,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
2496,172.16.0.5-192.168.50.1-530-44191-17,172.16.0.5,192.168.50.1,530,44191,17,53:37.5,3,2,0,1310,0,655,655,655,0,0,0,0,0,4.37E+08,666666.666666666,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.666666666,0,655,655,655,0,0,0,0,0,0,0,0,0,0,0,982.5,655,0,40,0,0,0,0,0,0,2,1310,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
2732,172.16.0.5-192.168.50.1-634-41650-17,172.16.0.5,192.168.50.1,634,41650,17,53:37.5,31728,200,0,88000,0,440,440,440,0,0,0,0,0,2773575.39082198,6303.58043368633,159.437185929648,185.774259734549,1184,1,31728,159.437185929648,185.774259734549,1184,1,0,0,0,0,0,0,0,0,0,4000,0,6303.58043368633,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,4000,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
2977,172.16.0.5-192.168.50.1-530-11079-17,172.16.0.5,192.168.50.1,530,11079,17,53:37.5,3,2,0,1330,0,665,665,665,0,0,0,0,0,4.43E+08,666666.666666666,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.666666666,0,665,665,665,0,0,0,0,0,0,0,0,0,0,0,997.5,665,0,40,0,0,0,0,0,0,2,1330,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
2193,172.16.0.5-192.168.50.1-829-38434-17,172.16.0.5,192.168.50.1,829,38434,17,53:37.5,64882,200,0,88000,0,440,440,440,0,0,0,0,0,1356308.37520421,3082.51903455503,326.040201005025,1791.52332291754,24100,1,64882,326.040201005025,1791.52332291754,24100,1,0,0,0,0,0,0,0,0,0,3010,0,3082.51903455503,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,3010,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,14,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
643,172.16.0.5-192.168.50.1-512-13720-17,172.16.0.5,192.168.50.1,512,13720,17,53:37.7,3336,4,0,5856,0,1464,1464,1464,0,0,0,0,0,1755395.68345323,1199.04076738609,1112,1921.71043604389,3331,2,3336,1112,1921.71043604389,3331,2,0,0,0,0,0,0,0,0,0,56,0,1199.04076738609,0,1464,1464,1464,0,0,0,0,0,0,0,0,0,0,0,1830,1464,0,56,0,0,0,0,0,0,4,5856,0,0,-1,-1,3,14,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
2640,172.16.0.5-192.168.50.1-512-50677-17,172.16.0.5,192.168.50.1,512,50677,17,53:37.7,19662,4,0,5856,0,1464,1464,1464,0,0,0,0,0,297833.384192859,203.438103956871,6554,11348.3968911912,19658,2,19662,6554,11348.3968911912,19658,2,0,0,0,0,0,0,0,0,0,56,0,203.438103956871,0,1464,1464,1464,0,0,0,0,0,0,0,0,0,0,0,1830,1464,0,56,0,0,0,0,0,0,4,5856,0,0,-1,-1,3,14,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
2329,172.16.0.5-192.168.50.1-512-35241-17,172.16.0.5,192.168.50.1,512,35241,17,53:37.8,350,4,0,5856,0,1464,1464,1464,0,0,0,0,0,1.67E+07,11428.5714285714,116.666666666666,196.876441793662,344,3,350,116.666666666666,196.876441793662,344,3,0,0,0,0,0,0,0,0,0,56,0,11428.5714285714,0,1464,1464,1464,0,0,0,0,0,0,0,0,0,0,0,1830,1464,0,56,0,0,0,0,0,0,4,5856,0,0,-1,-1,3,14,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
803,172.16.0.5-192.168.50.1-530-5989-17,172.16.0.5,192.168.50.1,530,5989,17,53:37.9,3,2,0,1986,0,993,993,993,0,0,0,0,0,6.62E+08,666666.666666666,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,28,0,666666.666666666,0,993,993,993,0,0,0,0,0,0,0,0,0,0,0,1489.5,993,0,28,0,0,0,0,0,0,2,1986,0,0,-1,-1,1,14,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
3323,172.16.0.5-192.168.50.1-530-21458-17,172.16.0.5,192.168.50.1,530,21458,17,53:38.0,3,2,0,2052,0,1026,1026,1026,0,0,0,0,0,6.84E+08,666666.666666666,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,28,0,666666.666666666,0,1026,1026,1026,0,0,0,0,0,0,0,0,0,0,0,1539,1026,0,28,0,0,0,0,0,0,2,2052,0,0,-1,-1,1,14,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
573,172.16.0.5-192.168.50.1-21458-530-17,192.168.50.1,172.16.0.5,530,21458,17,53:38.0,3,2,0,1040,0,520,520,520,0,0,0,0,0,3.47E+08,666666.666666666,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,28,0,666666.666666666,0,520,520,520,0,0,0,0,0,0,0,0,0,0,0,780,520,0,28,0,0,0,0,0,0,2,1040,0,0,-1,-1,1,14,0,0,0,0,0,0,0,0,0,0,DrDoS_DNS
1461,172.16.0.5-192.168.50.1-530-46468-17,172.16.0.5,192.168.50.1,530,46468,17,53:38.0,3,2,0,2074,0,1037,1037,1037,0,0,0,0,0,6.91E+08,666666.666666666,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.666666666,0,1037,1037,1037,0,0,0,0,0,0,0,0,0,0,0,1555.5,1037,0,64,0,0,0,0,0,0,2,2074,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
1696,172.16.0.5-192.168.50.1-530-16140-17,172.16.0.5,192.168.50.1,530,16140,17,53:38.2,3,2,0,2360,0,1180,1180,1180,0,0,0,0,0,7.87E+08,666666.666666666,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.666666666,0,1180,1180,1180,0,0,0,0,0,0,0,0,0,0,0,1770,1180,0,40,0,0,0,0,0,0,2,2360,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
2964,172.16.0.5-192.168.50.1-530-2960-17,172.16.0.5,192.168.50.1,530,2960,17,53:38.3,3,2,0,2446,0,1223,1223,1223,0,0,0,0,0,8.15E+08,666666.666666666,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.666666666,0,1223,1223,1223,0,0,0,0,0,0,0,0,0,0,0,1834.5,1223,0,40,0,0,0,0,0,0,2,2446,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
827,172.16.0.5-192.168.50.1-634-64764-17,172.16.0.5,192.168.50.1,634,64764,17,53:38.5,44394,200,0,88000,0,440,440,440,0,0,0,0,0,1982249.85358381,4505.11330359958,223.085427135678,539.913702175319,4832,0,44394,223.085427135678,539.913702175319,4832,0,0,0,0,0,0,0,0,0,0,4000,0,4505.11330359958,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,4000,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
1216,172.16.0.5-192.168.50.1-634-7500-17,172.16.0.5,192.168.50.1,634,7500,17,53:38.5,47772,200,0,88000,0,440,440,440,0,0,0,0,0,1842083.22866951,4186.55279243071,240.060301507537,803.564826687179,7969,0,47772,240.060301507537,803.564826687179,7969,0,0,0,0,0,0,0,0,0,0,3080,0,4186.55279243071,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,3080,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
2824,172.16.0.5-192.168.50.1-634-46976-17,172.16.0.5,192.168.50.1,634,46976,17,53:38.6,40194,200,0,88000,0,440,440,440,0,0,0,0,0,2189381.49972632,4975.86704483256,201.979899497487,426.491665813144,3552,1,40194,201.979899497487,426.491665813144,3552,1,0,0,0,0,0,0,0,0,0,0,0,4975.86704483256,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,0,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
1631,172.16.0.5-192.168.50.1-634-37525-17,172.16.0.5,192.168.50.1,634,37525,17,53:38.6,39219,200,0,88000,0,440,440,440,0,0,0,0,0,2243810.39802136,5099.56908641219,197.08040201005,324.51863896889,2766,1,39219,197.08040201005,324.51863896889,2766,1,0,0,0,0,0,0,0,0,0,0,0,5099.56908641219,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,0,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
3053,172.16.0.5-192.168.50.1-634-26665-17,172.16.0.5,192.168.50.1,634,26665,17,53:38.6,29524,200,0,88000,0,440,440,440,0,0,0,0,0,2980625.9314456,6774.14984419455,148.361809045226,151.758046892778,430,1,29524,148.361809045226,151.758046892778,430,1,0,0,0,0,0,0,0,0,0,0,0,6774.14984419455,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,0,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
3276,172.16.0.5-192.168.50.1-634-28774-17,172.16.0.5,192.168.50.1,634,28774,17,53:38.7,29579,200,0,88000,0,440,440,440,0,0,0,0,0,2975083.67422833,6761.5538050644,148.638190954773,155.029321921037,545,1,29579,148.638190954773,155.029321921037,545,1,0,0,0,0,0,0,0,0,0,0,0,6761.5538050644,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,0,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
2576,172.16.0.5-192.168.50.1-634-62678-17,172.16.0.5,192.168.50.1,634,62678,17,53:38.7,29716,200,0,88000,0,440,440,440,0,0,0,0,0,2961367.61340691,6730.38093956118,149.326633165829,311.192572235207,3978,0,29716,149.326633165829,311.192572235207,3978,0,0,0,0,0,0,0,0,0,0,0,0,6730.38093956117,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,0,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
2701,172.16.0.5-192.168.50.1-530-28448-17,172.16.0.5,192.168.50.1,530,28448,17,53:38.7,2,2,0,2944,0,1472,1472,1472,0,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
3257,172.16.0.5-192.168.50.1-634-61177-17,172.16.0.5,192.168.50.1,634,61177,17,53:38.7,29343,200,0,88000,0,440,440,440,0,0,0,0,0,2999011.68932965,6815.93565756739,147.452261306532,149.571497319901,384,1,29343,147.452261306532,149.571497319901,384,1,0,0,0,0,0,0,0,0,0,0,0,6815.93565756739,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,0,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
2830,172.16.0.5-192.168.50.1-634-13494-17,172.16.0.5,192.168.50.1,634,13494,17,53:38.8,29417,200,0,88000,0,440,440,440,0,0,0,0,0,2991467.51878165,6798.78981541285,147.824120603015,150.458371104635,401,1,29417,147.824120603015,150.458371104635,401,1,0,0,0,0,0,0,0,0,0,0,0,6798.78981541285,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,0,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
409,172.16.0.5-192.168.50.1-634-43652-17,172.16.0.5,192.168.50.1,634,43652,17,53:39.2,38968,200,0,88000,0,440,440,440,0,0,0,0,0,2258263.19030999,5132.41634161363,195.819095477386,347.080634879373,4049,1,38968,195.819095477386,347.080634879373,4049,1,0,0,0,0,0,0,0,0,0,6400,0,5132.41634161363,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,6400,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,32,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
3433,172.16.0.5-192.168.50.1-43652-634-17,192.168.50.1,172.16.0.5,634,43652,17,53:39.2,3,2,0,880,0,440,440,440,0,0,0,0,0,2.93E+08,666666.666666666,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.666666666,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,660,440,0,64,0,0,0,0,0,0,2,880,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0,DrDoS_DNS
2748,172.16.0.5-192.168.50.1-634-64155-17,172.16.0.5,192.168.50.1,634,64155,17,53:39.2,38158,200,0,88000,0,440,440,440,0,0,0,0,0,2306200.53461921,5241.3648514073,191.748743718592,236.358863402707,1910,1,38158,191.748743718592,236.358863402707,1910,1,0,0,0,0,0,0,0,0,0,4640,0,5241.3648514073,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,4640,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
1376,172.16.0.5-192.168.50.1-634-45120-17,172.16.0.5,192.168.50.1,634,45120,17,53:39.2,141578,200,0,88000,0,440,440,440,0,0,0,0,0,621565.497464295,1412.64885787339,711.447236180904,7939.54205266527,112128,1,141578,711.447236180904,7939.54205266527,112128,1,0,0,0,0,0,0,0,0,0,256,0,1412.64885787339,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,256,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
1964,172.16.0.5-192.168.50.1-634-24040-17,172.16.0.5,192.168.50.1,634,24040,17,53:39.2,39287,200,0,88000,0,440,440,440,0,0,0,0,0,2239926.69330821,5090.7424847914,197.422110552763,242.23991095224,1977,1,39287,197.422110552763,242.23991095224,1977,1,0,0,0,0,0,0,0,0,0,0,0,5090.7424847914,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,0,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
822,172.16.0.5-192.168.50.1-634-35256-17,172.16.0.5,192.168.50.1,634,35256,17,53:39.3,38992,200,0,88000,0,440,440,440,0,0,0,0,0,2256873.20475995,5129.25728354534,195.939698492462,250.530681969273,1789,1,38992,195.939698492462,250.530681969273,1789,1,0,0,0,0,0,0,0,0,0,0,0,5129.25728354534,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,0,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
999,172.16.0.5-192.168.50.1-634-8196-17,172.16.0.5,192.168.50.1,634,8196,17,53:39.3,84616,200,0,88000,0,440,440,440,0,0,0,0,0,1039992.43641864,2363.61917367873,425.206030150753,1849.10215252389,23615,1,84616,425.206030150753,1849.10215252389,23615,1,0,0,0,0,0,0,0,0,0,0,0,2363.61917367873,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,0,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
596,172.16.0.5-192.168.50.1-634-7735-17,172.16.0.5,192.168.50.1,634,7735,17,53:39.4,67125,200,0,88000,0,440,440,440,0,0,0,0,0,1310986.96461824,2979.51582867783,337.311557788944,2358.63891657988,32908,0,67125,337.311557788944,2358.63891657988,32908,0,0,0,0,0,0,0,0,0,0,0,0,2979.51582867784,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,0,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
3410,172.16.0.5-192.168.50.1-512-43981-17,172.16.0.5,192.168.50.1,512,43981,17,53:39.4,18480,4,0,5856,0,1464,1464,1464,0,0,0,0,0,316883.116883116,216.450216450216,6160,10666.8349101314,18477,1,18480,6160,10666.8349101314,18477,1,0,0,0,0,0,0,0,0,0,0,0,216.450216450216,0,1464,1464,1464,0,0,0,0,0,0,0,0,0,0,0,1830,1464,0,0,0,0,0,0,0,0,4,5856,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
246,172.16.0.5-192.168.50.1-634-37815-17,172.16.0.5,192.168.50.1,634,37815,17,53:39.4,59827,200,0,88000,0,440,440,440,0,0,0,0,0,1470907.78411085,3342.97223661557,300.638190954774,633.957833849965,5007,0,59827,300.638190954774,633.957833849965,5007,0,0,0,0,0,0,0,0,0,0,0,0,3342.97223661557,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,0,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
1620,172.16.0.5-192.168.50.1-634-31550-17,172.16.0.5,192.168.50.1,634,31550,17,53:39.4,31526,200,0,88000,0,440,440,440,0,0,0,0,0,2791346.82484298,6343.97005646133,158.422110552763,180.997077697174,976,1,31526,158.422110552763,180.997077697174,976,1,0,0,0,0,0,0,0,0,0,0,0,6343.97005646133,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,0,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
2537,172.16.0.5-192.168.50.1-634-18834-17,172.16.0.5,192.168.50.1,634,18834,17,53:39.5,29643,200,0,88000,0,440,440,440,0,0,0,0,0,2968660.39199811,6746.95543635934,148.959798994974,166.285316418873,1048,1,29643,148.959798994974,166.285316418873,1048,1,0,0,0,0,0,0,0,0,0,0,0,6746.95543635934,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,0,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
688,172.16.0.5-192.168.50.1-634-56988-17,172.16.0.5,192.168.50.1,634,56988,17,53:39.5,80852,194,0,85360,0,440,440,440,0,0,0,0,0,1055756.19650719,2399.44590115272,418.922279792746,762.274774913728,5722,1,80852,418.922279792746,762.274774913728,5722,1,0,0,0,0,0,0,0,0,0,0,0,2399.44590115272,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.268041237113,440,0,0,0,0,0,0,0,0,194,85360,0,0,-1,-1,193,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
3402,172.16.0.5-192.168.50.1-634-43541-17,172.16.0.5,192.168.50.1,634,43541,17,53:39.5,29441,200,0,88000,0,440,440,440,0,0,0,0,0,2989028.90526816,6793.24751197309,147.94472361809,161.327673203363,957,1,29441,147.94472361809,161.327673203363,957,1,0,0,0,0,0,0,0,0,0,0,0,6793.2475119731,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,0,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
2262,172.16.0.5-192.168.50.1-512-24344-17,172.16.0.5,192.168.50.1,512,24344,17,53:39.6,15682,4,0,5856,0,1464,1464,1464,0,0,0,0,0,373421.757428899,255.069506440505,5227.33333333333,9049.67680822543,15677,2,15682,5227.33333333333,9049.67680822543,15677,2,0,0,0,0,0,0,0,0,0,0,0,255.069506440505,0,1464,1464,1464,0,0,0,0,0,0,0,0,0,0,0,1830,1464,0,0,0,0,0,0,0,0,4,5856,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
987,172.16.0.5-192.168.50.1-634-9400-17,172.16.0.5,192.168.50.1,634,9400,17,53:39.6,69377,14,0,6160,0,440,440,440,0,0,0,0,0,88790.2330743618,201.795984259913,5336.6923076923,12774.0381398145,41416,2,69377,5336.6923076923,12774.0381398145,41416,2,0,0,0,0,0,0,0,0,0,0,0,201.795984259913,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,471.428571428571,440,0,0,0,0,0,0,0,0,14,6160,0,0,-1,-1,13,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
2461,172.16.0.5-192.168.50.1-512-26015-17,172.16.0.5,192.168.50.1,512,26015,17,53:39.6,1648,4,0,5856,0,1464,1464,1464,0,0,0,0,0,3553398.05825242,2427.18446601941,549.333333333333,946.277091201796,1642,3,1648,549.333333333333,946.277091201796,1642,3,0,0,0,0,0,0,0,0,0,0,0,2427.18446601941,0,1464,1464,1464,0,0,0,0,0,0,0,0,0,0,0,1830,1464,0,0,0,0,0,0,0,0,4,5856,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
761,172.16.0.5-192.168.50.1-634-59857-17,172.16.0.5,192.168.50.1,634,59857,17,53:39.6,82164,200,0,88000,0,440,440,440,0,0,0,0,0,1071028.67435859,2434.15607808772,412.884422110552,960.537823730387,10551,1,82164,412.884422110552,960.537823730387,10551,1,0,0,0,0,0,0,0,0,0,3480,0,2434.15607808772,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,3480,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
356,172.16.0.5-192.168.50.1-634-11590-17,172.16.0.5,192.168.50.1,634,11590,17,53:39.7,33969,200,0,88000,0,440,440,440,0,0,0,0,0,2590597.30931143,5887.72115752598,170.698492462311,199.20916764161,930,1,33969,170.698492462311,199.20916764161,930,1,0,0,0,0,0,0,0,0,0,3660,0,5887.72115752598,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,3660,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
